State,County,Under 19 years:,Under 19 years With health insurance coverage,Under 19 years No health insurance coverage,19 to 64 years:,19 to 64 years With health insurance coverage,19 to 64 years No health insurance coverage,65 years and over:,65 years and over With health insurance coverage,65 years and over No health insurance coverage
CO,Boulder,0.204390056287469,0.19936264514474794,0.00502741114272109,0.6381149192317555,0.5911283134516062,0.0469866057801492,0.15749502448077557,0.15689063625596758,0.0006043882248079999
CO,Broomfield,0.22248343663175893,0.21784836503526395,0.004635071596494978,0.629327847830733,0.5911786706561231,0.03814917717460996,0.148188715537508,0.1473872622355204,0.0008014533019876042
CO,Chaffee,0.13703840667758466,0.13703840667758466,0.0,0.5939035342596016,0.546885730889112,0.047017803370489726,0.26905805906281366,0.26905805906281366,0.0
CO,Delta,0.20417906543278505,0.19587325463523103,0.008305810797554037,0.5215983780778916,0.44720578136751576,0.07439259671037572,0.2742225564893234,0.27190085347110954,0.0023217030182139235
CO,Denver,0.19891223529545313,0.18847020495269232,0.010442030342760816,0.6810831673165444,0.5920712084319502,0.0890119588845942,0.12000459738800252,0.11856720416375782,0.0014373932242446946
CO,Douglas,0.25715031783723796,0.2514055831640105,0.005744734673227414,0.6113953557954636,0.5813987014505999,0.029996654344863604,0.13145432636729854,0.13134824461907132,0.00010608174822721078
CO,Eagle,0.23933466257117708,0.2336764203984121,0.005658242172764994,0.6062402327962494,0.4972786549550035,0.1089615778412459,0.1544251046325735,0.15277253866465484,0.001652565967918665
CO,Elbert,0.24132439539276324,0.2346579756305322,0.006666419762231028,0.574608347838969,0.5260175549053738,0.04859079293359505,0.18406725676826785,0.18406725676826785,0.0
CO,El Paso,0.2598423509035671,0.24893752625817755,0.010904824645389563,0.6005870399638744,0.547286154831076,0.0533008851327985,0.13957060913255842,0.13875178269804025,0.0008188264345181785
CO,Fremont,0.21656018659365175,0.20877700030422877,0.00778318628942298,0.5191157083460095,0.46772639691714835,0.05138931142886117,0.2643241050603387,0.2632339519318527,0.0010901531284859547
CO,Garfield,0.26044708325222243,0.22047563428719746,0.03997144896502498,0.5951268574394912,0.46844786191681265,0.1266789955226786,0.14442605930828628,0.1438907274025047,0.0005353319057815846
CO,Jefferson,0.20081687986046132,0.19543780961889975,0.005379070241561551,0.6258819183433788,0.5791517901483034,0.04673012819507537,0.1733012017961599,0.17214418765932904,0.0011570141368308616
CO,La Plata,0.19147869674185464,0.16643394199785178,0.025044754744002865,0.6027568922305765,0.5126924453992123,0.09006444683136412,0.20576441102756893,0.20440386680988185,0.0013605442176870747
CO,Larimer,0.20619971986533486,0.19541481372158623,0.010784906143748624,0.6269196603854497,0.5753871344117312,0.05153252597371858,0.16688061974921542,0.16620395251633888,0.0006766672328765598
CO,Logan,0.2297669995244888,0.22867332382310984,0.0010936757013789824,0.5770803613884926,0.5229196386115074,0.05416072277698526,0.19315263908701855,0.19315263908701855,0.0
CO,Mesa,0.22201182368459904,0.20965536719537323,0.012356456489225813,0.5725628895493263,0.48922581183523867,0.08333707771408765,0.20542528676607463,0.20457156795409176,0.0008537188119828742
CO,Montezuma,0.23762034444401825,0.2279544321276514,0.009665912316366845,0.5153618963599401,0.4932683824939588,0.022093513865981358,0.24701775919604158,0.24391085880863794,0.0031069003874036284
CO,Montrose,0.22889989718665296,0.19997195999626133,0.028927937190391627,0.5231797364239649,0.40952425460323394,0.1136554818207309,0.2479203663893822,0.2479203663893822,0.0
CO,Morgan,0.2532426778242678,0.22123430962343096,0.03200836820083682,0.582670850767085,0.43106694560669456,0.15160390516039052,0.16408647140864713,0.16380753138075313,0.0002789400278940028
CO,Otero,0.2912079701120797,0.2881195516811955,0.003088418430884184,0.5053051058530511,0.45808219178082193,0.047222914072229144,0.20348692403486923,0.20348692403486923,0.0
CO,Pueblo,0.23630554783848096,0.2292152339078863,0.007090313930594644,0.5716580705166145,0.5215064803295124,0.05015159018710215,0.19203638164490452,0.1916981724625252,0.0003382091823793016
CO,Routt,0.1933538746976775,0.18202299307557235,0.011330881622105158,0.639532186992678,0.5826789914852731,0.05685319550740483,0.1671139383096445,0.16595434516118346,0.0011595931484610542
CO,Summit,0.19313401928428137,0.18595094803598006,0.007183071248301301,0.643014301430143,0.5935740632886818,0.04944023814146121,0.16385167928557562,0.16385167928557562,0.0
CO,Teller,0.17248890681726503,0.17248890681726503,0.0,0.6190399354578459,0.5139975796692214,0.10504235578862445,0.20847115772488906,0.20847115772488906,0.0
CO,Weld,0.27530430302689357,0.26697834718525254,0.00832595584164103,0.6004843977153956,0.5309691803434012,0.06951521737199436,0.12421129925771084,0.12371683459712973,0.0004944646605810996
CT,Fairfield,0.23505604344508435,0.2291835258826357,0.005872517562448635,0.6021413959483303,0.5408866819278652,0.06125471402046512,0.1628025606065854,0.16032550226031575,0.0024770583462696656
CT,Hartford,0.22285036371581038,0.21809138062582212,0.00475898308998825,0.6033924168706177,0.5646990769565149,0.03869333991410284,0.17375721941357194,0.17250068486792802,0.0012565345456439004
CT,Litchfield,0.19125387673087843,0.18334206962827065,0.007911807102607783,0.584763901629319,0.5515878216048574,0.033176080024461624,0.22398222163980255,0.22352902633992924,0.00045319529987332375
CT,Middlesex,0.1815890961931097,0.17721751819447085,0.004371577998638863,0.6058835431241149,0.5778944076910343,0.02798913543308052,0.2125273606827755,0.2125273606827755,0.0
CT,New Haven,0.21214078669133488,0.20794321161886908,0.004197575072465804,0.6103744583349424,0.5666644432508212,0.04371001508412118,0.17748475497372274,0.176273578447377,0.0012111765263457224
CT,New London,0.21268816035648574,0.20767702017653497,0.005011140179950782,0.593790999355655,0.5609371724903542,0.03285382686530086,0.19352084028785915,0.19352084028785915,0.0
CT,Tolland,0.2017232298405067,0.1915675179278026,0.010155711912704094,0.6293097627182735,0.5912933677259038,0.03801639499236971,0.16896700744121976,0.16866314638000188,0.0003038610612178751
CT,Windham,0.20880440742578135,0.2063761455912687,0.0024282618345126505,0.6194330574340496,0.5702759863181807,0.049157071115869,0.171762535140169,0.171762535140169,0.0
DE,Kent,0.25332277429501804,0.23706333207806304,0.01625944221695501,0.5689752564074164,0.5200917085705425,0.04888354783687393,0.17770196929756552,0.1753261856766276,0.0023757836209379085
DE,New Castle,0.2311289328233181,0.22451981757420597,0.006609115249112122,0.6037711043085391,0.5611831737611018,0.04258793054743728,0.16509996286814282,0.1641565649656486,0.0009433979024942304
DE,Sussex,0.18800734461197466,0.18148470758547927,0.006522637026495402,0.51388565142537,0.45431495953511386,0.05957069189025612,0.2981070039626553,0.29749358982223256,0.0006134141404227651
,District of Columbia,0.20271402574930414,0.19526530389603305,0.0074487218532710885,0.6703970883922065,0.6418946663454443,0.028502422046762094,0.12688888585848943,0.1261312859954635,0.0007575998630259447
FL,Alachua,0.21350539717186026,0.20636096545593183,0.0071444317159284326,0.6383985197980623,0.5638499705477398,0.07454854925032253,0.14809608303007743,0.14473888674070085,0.0033571962893765876
FL,Baker,0.25604774110861905,0.20766581223966676,0.04838192886895226,0.5865107337391862,0.5052467157962192,0.081264017942967,0.1574415251521948,0.1574415251521948,0.0
FL,Bay,0.21521941311058237,0.19617945601752795,0.01903995709305444,0.6048167610961812,0.4759076359528252,0.12890912514335598,0.17996382579323644,0.17996382579323644,0.0
FL,Bradford,0.2343548050865124,0.18223889931207005,0.05211590577444236,0.5658953512612049,0.39995830727538045,0.16593704398582448,0.19974984365228268,0.19974984365228268,0.0
FL,Brevard,0.19389777622235815,0.17832577246754605,0.01557200375481208,0.5648097572782191,0.4730441779152943,0.09176557936292483,0.2412924664994227,0.24031287920167724,0.0009795872977454774
FL,Broward,0.22254247335745547,0.2055317725822197,0.017010700775235796,0.6029930081878485,0.4988440745668275,0.10414893362102107,0.17446451845469596,0.1684858991682963,0.00597861928639967
FL,Charlotte,0.1308203059337704,0.11957892082702976,0.011241385106740628,0.45685199193141707,0.36038619936123717,0.09646579257017986,0.41232770213481257,0.4090288283745167,0.003298873760295848
FL,Citrus,0.15674856669598547,0.14182808056035284,0.014920486135632611,0.47619720208784083,0.36376710174050936,0.11243010034733146,0.3670542312161737,0.3661875076239575,0.0008667235922161801
FL,Clay,0.2496146795684411,0.2421727512334814,0.007441928334959735,0.5785825680124762,0.5242865872009776,0.05429598081149851,0.17180275241908272,0.1715610721484008,0.00024168027068190316
FL,Collier,0.17359445014025573,0.15883246855304997,0.014761981587205762,0.4960369296743673,0.4091564358908972,0.08688049378347013,0.330368620185377,0.328227052964106,0.002141567221270993
FL,Columbia,0.24336214881136153,0.21605433775856747,0.027307811052794072,0.5629360913862304,0.4652670577338685,0.09766903365236183,0.19370175980240814,0.19370175980240814,0.0
FL,DeSoto,0.23944263194804402,0.2257523553983596,0.013690276549684422,0.5301399518248621,0.38515717901027535,0.1449827728145867,0.23041741622709394,0.2228862395950849,0.0075311766320090255
FL,Duval,0.24173885244591445,0.22140592691868674,0.020332925527227718,0.6085256067396619,0.5087698805476487,0.09975572619201314,0.14973554081442364,0.14840965865194466,0.0013258821624789693
FL,Escambia,0.2326437307120814,0.21498620250477607,0.017657528207305324,0.58793658050716,0.47252420684812957,0.11541237365903043,0.17941968878075862,0.17780970886468658,0.0016099799160720408
FL,Flagler,0.17671267043565014,0.15181243764549385,0.024900232790156303,0.5117143332224808,0.4268207515796475,0.0848935816428334,0.31157299634186897,0.3112653807781842,0.0003076155636847356
FL,Gadsden,0.23649409805554195,0.20617622569427438,0.03031787236126757,0.5649703678307293,0.45151099573884507,0.11345937209188421,0.19853553411372876,0.19853553411372876,0.0
FL,Gilchrist,0.2376237623762376,0.22516132210235948,0.012462440273878134,0.5836658292694941,0.45805625338653266,0.12560957588296143,0.17871040835426827,0.17871040835426827,0.0
FL,Hardee,0.24989413060049123,0.23786736681629542,0.012026763784195815,0.5896925552638266,0.344371982722114,0.24532057254171255,0.16041331413568222,0.15677140679258067,0.00364190734310155
FL,Hendry,0.2790388188620499,0.23903982323105508,0.03999899563099483,0.5807763772409984,0.4136493747802943,0.16712700246070405,0.14018480389695173,0.13719680610656354,0.0029879977903881885
FL,Hernando,0.19815633439447203,0.18538746649366586,0.012768867900806164,0.5339589525404465,0.4272868544530107,0.10667209808743582,0.2678847130650815,0.2652997591064307,0.0025849539586507947
FL,Highlands,0.17488692655610596,0.15600219293951795,0.01888473361658802,0.4656276310379261,0.34553482270475594,0.12009280833317017,0.3594854424059679,0.3586141405439273,0.0008713018620406085
FL,Hillsborough,0.23552367107960023,0.22556945432576156,0.009954216753838677,0.6167083219712425,0.5154069952207457,0.10130132675049669,0.1477680069491573,0.1460799248769306,0.0016880820722266758
FL,Indian River,0.16642465112844873,0.15673992764145603,0.00968472348699269,0.48809406610715955,0.38657059880386896,0.1015234673032906,0.3454812827643917,0.34319239004700847,0.002288892717383279
FL,Jackson,0.2417925478348439,0.22787009063444108,0.01392245720040282,0.5329305135951662,0.44594662638469285,0.08698388721047332,0.22527693856998993,0.22472306143001006,0.000553877139979859
FL,Lake,0.2046548792753971,0.1927968589648676,0.011858020310529514,0.5292506343849401,0.4458513522483011,0.08339928213663911,0.2660944863396627,0.2648384807438004,0.0012560055958623295
FL,Lee,0.18453478454065816,0.17073052387494828,0.013804260665709864,0.5253778263556548,0.42824619109152107,0.0971316352641337,0.2900873891036871,0.2888539309774198,0.0012334581262672952
FL,Leon,0.2223937610521662,0.2106439268346596,0.011749834217506631,0.6319870413351016,0.5617436173740054,0.07024342396109637,0.1456191976127321,0.14531871684350134,0.00030048076923076925
FL,Levy,0.21661234072622004,0.20731234756445033,0.009299993161769734,0.5361172528549611,0.41580998837500854,0.12030726447995259,0.2472704064188188,0.2472704064188188,0.0
FL,Manatee,0.18501294514190805,0.16991353622197256,0.015099408919935518,0.5342899711787407,0.4323970494846368,0.10189292169410386,0.28069708367935126,0.28012065849250156,0.0005764251868496898
FL,Marion,0.19866824894514767,0.18488396624472575,0.013784282700421941,0.5123602320675106,0.40397679324894514,0.1083834388185654,0.28897151898734175,0.28863132911392403,0.0003401898734177215
FL,Martin,0.17992210557181013,0.1559673378846117,0.023954767687198415,0.5003410271610604,0.40199771798647366,0.09834330917458678,0.31973686726712947,0.3165688205559699,0.003168046711159556
FL,Miami-Dade,0.21434328803693203,0.20032635226348172,0.014016935773450319,0.6174281047781668,0.49552439839217727,0.12190370638598957,0.16822860718490112,0.1647336532211756,0.0034949539637255064
FL,Monroe,0.16773017319963537,0.14711354753312272,0.020616625666512657,0.594960102895818,0.43187522633333747,0.1630848765624805,0.23730972390454666,0.23521184800389605,0.0020978759006505913
FL,Nassau,0.20384586558742598,0.1954303579267444,0.008415507660681592,0.5506590006316984,0.4769430079551173,0.07371599267658112,0.2454951337808756,0.2454951337808756,0.0
FL,Okaloosa,0.2498310487084052,0.231907081832945,0.017923966875460204,0.5781916664145006,0.47795563893848153,0.10023602747601901,0.17197728487709424,0.1692538909230288,0.002723393954065422
FL,Okeechobee,0.23444662737393582,0.20191224623444662,0.03253438113948919,0.5410347085789129,0.40049770792403405,0.14053700065487884,0.2245186640471513,0.2245186640471513,0.0
FL,Orange,0.23315296650016876,0.2195309896258998,0.013621976874268962,0.6398246288115672,0.527447388289671,0.11237724052189628,0.12702240468826398,0.12404978379330768,0.002972620894956309
FL,Osceola,0.252976998468225,0.2386704691216578,0.014306529346567206,0.6136714031307986,0.5114260451562286,0.10224535797457004,0.13335159840097635,0.13244498686160475,0.0009066115393715987
FL,Palm Beach,0.20199487999182306,0.1810125296969216,0.020982350294901444,0.554334691451254,0.4493671269115134,0.10496756453974058,0.24367042855692295,0.240332403788026,0.0033380247688969255
FL,Pasco,0.21726403266084326,0.20534607161483967,0.011917961046003572,0.5635238894587957,0.4628144417848792,0.10070944767391657,0.219212077880361,0.21795137485709154,0.0012607030232694692
FL,Pinellas,0.1675561021767708,0.15373086619940432,0.013825235977366495,0.5762515426643269,0.47893932433948566,0.09731221832484119,0.2561923551589024,0.255056657853458,0.0011356973054443614
FL,Polk,0.23679433008572767,0.2217500573619924,0.015044272723735251,0.5646405918952536,0.44571542816198756,0.11892516373326606,0.19856507801901868,0.1968676997639772,0.0016973782550414817
FL,Putnam,0.22415038782938235,0.21663917553880338,0.0075112122905789495,0.5393895606417929,0.3767602273811633,0.16262933326062953,0.2364600515288248,0.2364600515288248,0.0
FL,St. Johns,0.23447574739381408,0.22317222365813733,0.011303523735676746,0.5611165675885241,0.5064495563022314,0.054667011286292755,0.20440768501766177,0.2025984319807013,0.001809253036960455
FL,St. Lucie,0.2099791062645992,0.1911336612162971,0.01884544504830209,0.5450887983754534,0.44439977462937097,0.10068902374608242,0.24493209535994742,0.24475602455600812,0.00017607080393929078
FL,Santa Rosa,0.24424803975825055,0.22716338909497377,0.017084650663276767,0.5833767116156995,0.492720667605464,0.09065604401023544,0.17237524862604997,0.17237524862604997,0.0
FL,Sarasota,0.1474088291746641,0.12466072033419894,0.02274810884046517,0.4828226261713899,0.40334876368973693,0.07947386248165293,0.36976854465394604,0.3688065936547364,0.0009619509992096647
FL,Seminole,0.21811431383877938,0.20163488904581542,0.016479424792963986,0.6199268151762214,0.5292867689542274,0.09064004622199397,0.16195887098499925,0.15897584044852453,0.002983030536474717
FL,Sumter,0.07682161839636344,0.07069002064801802,0.006131597748345411,0.30657988741727055,0.2506025609823118,0.055977326434958743,0.616598494186366,0.6105611079271117,0.006037386259254316
