"GEO_ID","NAME","B25034_001E","B25034_001M","B25034_002E","B25034_002M","B25034_003E","B25034_003M","B25034_004E","B25034_004M","B25034_005E","B25034_005M","B25034_006E","B25034_006M","B25034_007E","B25034_007M","B25034_008E","B25034_008M","B25034_009E","B25034_009M","B25034_010E","B25034_010M","B25034_011E","B25034_011M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Built 2020 or later","Margin of Error!!Total:!!Built 2020 or later","Estimate!!Total:!!Built 2010 to 2019","Margin of Error!!Total:!!Built 2010 to 2019","Estimate!!Total:!!Built 2000 to 2009","Margin of Error!!Total:!!Built 2000 to 2009","Estimate!!Total:!!Built 1990 to 1999","Margin of Error!!Total:!!Built 1990 to 1999","Estimate!!Total:!!Built 1980 to 1989","Margin of Error!!Total:!!Built 1980 to 1989","Estimate!!Total:!!Built 1970 to 1979","Margin of Error!!Total:!!Built 1970 to 1979","Estimate!!Total:!!Built 1960 to 1969","Margin of Error!!Total:!!Built 1960 to 1969","Estimate!!Total:!!Built 1950 to 1959","Margin of Error!!Total:!!Built 1950 to 1959","Estimate!!Total:!!Built 1940 to 1949","Margin of Error!!Total:!!Built 1940 to 1949","Estimate!!Total:!!Built 1939 or earlier","Margin of Error!!Total:!!Built 1939 or earlier",
"0500000US47049","Fentress County, Tennessee","9184","43","0","21","890","242","1566","286","1998","288","1329","215","1379","258","1191","256","439","137","210","96","182","96",
"0500000US47051","Franklin County, Tennessee","19337","139","113","81","1260","242","2689","365","3625","339","3143","413","2756","392","1965","307","1503","301","780","196","1503","270",
"0500000US47053","Gibson County, Tennessee","22305","110","16","27","1037","237","3400","462","2660","294","2560","350","3794","496","2585","369","2741","381","1638","349","1874","329",
"0500000US47055","Giles County, Tennessee","13900","62","0","28","1036","263","1751","245","2497","279","1732","287","2560","305","1739","300","730","173","324","101","1531","264",
"0500000US47057","Grainger County, Tennessee","11563","79","33","31","824","167","1881","294","3003","269","1783","283","1522","245","703","137","570","152","401","171","843","218",
"0500000US47059","Greene County, Tennessee","32173","247","8","12","1765","325","5360","576","5553","509","4183","467","5385","500","3314","378","3203","432","1021","248","2381","353",
"0500000US47061","Grundy County, Tennessee","6223","47","7","12","261","95","1163","212","1132","185","878","193","1236","220","409","88","354","130","175","95","608","130",
"0500000US47063","Hamblen County, Tennessee","27357","99","75","69","1423","365","2651","390","5197","559","3674","426","5827","518","3988","452","2541","358","1296","337","685","201",
"0500000US47065","Hamilton County, Tennessee","161599","486","371","174","15260","898","21629","1158","19786","1110","20618","1134","24590","1260","18932","976","18875","1187","8161","683","13377","684",
"0500000US47067","Hancock County, Tennessee","3662","54","0","19","320","94","596","137","502","121","704","133","350","103","327","86","276","81","163","70","424","138",
"0500000US47069","Hardeman County, Tennessee","10684","351","9","14","537","154","1245","280","2059","312","1722","273","1707","239","1319","262","665","168","712","214","709","170",
"0500000US47071","Hardin County, Tennessee","14945","68","64","64","877","215","2249","332","3043","359","2451","369","2694","449","1790","334","1135","255","249","106","393","133",
"0500000US47073","Hawkins County, Tennessee","27043","77","57","82","1507","262","3971","448","5806","604","4157","377","4132","426","2260","319","2148","377","1156","277","1849","368",
"0500000US47075","Haywood County, Tennessee","8267","47","6","5","342","130","923","192","963","191","1323","212","1669","221","1102","194","716","175","419","128","804","185",
"0500000US47077","Henderson County, Tennessee","12875","69","3","5","506","133","2037","292","3219","428","2076","332","1857","376","1465","273","1003","247","248","106","461","161",
"0500000US47079","Henry County, Tennessee","16945","78","10","16","1117","266","2174","307","3129","440","2671","379","2694","399","1755","264","1266","273","551","143","1578","231",
"0500000US47081","Hickman County, Tennessee","10439","145","42","44","496","150","1539","267","2266","285","1564","283","2109","321","641","169","785","175","446","151","551","169",
"0500000US47083","Houston County, Tennessee","3967","45","5","9","190","83","421","105","719","149","532","120","875","146","403","91","243","79","149","55","430","113",
"0500000US47085","Humphreys County, Tennessee","8866","52","0","21","689","181","1086","199","1612","246","1079","216","1495","212","1021","164","771","171","460","201","653","216",
"0500000US47087","Jackson County, Tennessee","5830","34","6","9","334","109","777","169","1266","209","1228","216","787","162","519","125","245","79","237","80","431","123",
"0500000US47089","Jefferson County, Tennessee","24687","142","12","15","1816","298","4041","543","5849","571","3813","496","2967","435","2022","352","1566","318","838","227","1763","359",
"0500000US47091","Johnson County, Tennessee","8746","131","10","15","178","86","1466","275","1654","293","1279","239","1608","240","588","161","676","165","495","146","792","215",
"0500000US47093","Knox County, Tennessee","209529","355","868","230","18088","893","31452","1150","35071","1081","28120","1172","31427","1225","21561","1243","17888","1018","10850","748","14204","842",
"0500000US47095","Lake County, Tennessee","2511","162","0","19","132","77","225","87","263","86","484","126","394","104","415","104","221","94","220","72","157","75",
"0500000US47097","Lauderdale County, Tennessee","10728","147","0","25","446","134","1774","242","1916","251","1520","251","1850","207","1206","207","758","164","501","135","757","130",
"0500000US47099","Lawrence County, Tennessee","18609","80","5","7","1162","213","2138","310","3312","364","2599","346","3207","369","2061","264","1878","263","1035","253","1212","214",
"0500000US47101","Lewis County, Tennessee","5628","68","56","68","220","96","769","182","1562","251","743","236","737","180","543","182","436","154","376","216","186","110",
"0500000US47103","Lincoln County, Tennessee","15842","88","18","23","1187","218","2959","352","2660","363","2170","323","1829","298","1941","305","1048","201","448","133","1582","262",
"0500000US47105","Loudon County, Tennessee","24241","63","111","140","2765","335","4876","538","4530","452","2827","390","2929","399","1572","287","1778","410","845","236","2008","311",
"0500000US47107","McMinn County, Tennessee","23870","86","51","46","1691","353","3611","519","4731","544","2893","467","3488","429","2339","346","2281","377","1088","234","1697","263",
"0500000US47109","McNairy County, Tennessee","12232","75","0","25","608","138","1620","227","2478","271","1793","231","2510","255","1422","217","867","195","456","123","478","142",
"0500000US47111","Macon County, Tennessee","10555","62","8","13","1032","252","1873","353","2325","330","985","241","1480","289","1120","282","578","237","664","223","490","164",
"0500000US47113","Madison County, Tennessee","43533","181","10","18","2391","352","6165","598","9583","679","6296","610","6549","550","4211","391","4155","492","1576","262","2597","363",
"0500000US47115","Marion County, Tennessee","13500","71","34","39","956","236","2276","314","2305","348","2451","328","2295","307","1336","241","816","200","309","89","722","148",
"0500000US47117","Marshall County, Tennessee","14166","72","22","22","1146","273","2412","336","3133","355","1790","326","1730","309","1025","210","1010","181","749","189","1149","239",
"0500000US47119","Maury County, Tennessee","42111","108","314","149","6569","626","7418","646","7050","726","4536","506","4965","605","4137","576","3074","415","1616","303","2432","453",
"0500000US47121","Meigs County, Tennessee","5988","72","22","33","460","144","1479","238","1460","250","980","207","651","152","441","125","192","90","52","32","251","108",
"0500000US47123","Monroe County, Tennessee","21246","73","6","12","1640","382","4484","506","4471","430","3249","461","3470","482","1556","324","778","201","590","174","1002","248",
"0500000US47125","Montgomery County, Tennessee","84669","141","379","188","14481","1107","18409","977","17232","1146","10426","818","10180","892","5509","471","3738","416","2245","363","2070","374",
"0500000US47127","Moore County, Tennessee","2969","34","0","19","350","116","443","117","758","193","278","107","395","128","264","113","131","58","25","38","325","116",
"0500000US47129","Morgan County, Tennessee","8559","133","7","12","842","210","1233","233","1412","240","1424","236","1254","245","612","170","780","191","343","99","652","214",
"0500000US47131","Obion County, Tennessee","14376","94","34","42","820","169","1181","179","1984","221","1779","222","2513","260","2234","237","1548","238","956","191","1327","201",
"0500000US47133","Overton County, Tennessee","10350","98","11","12","724","171","1383","225","1970","273","1280","228","1882","292","1204","227","725","174","385","125","786","198",
"0500000US47135","Perry County, Tennessee","4781","33","8","15","193","92","670","172","1011","217","692","173","689","192","498","133","353","110","135","70","532","226",
"0500000US47137","Pickett County, Tennessee","3355","45","0","19","194","95","1209","225","297","110","355","144","676","192","269","93","159","80","134","86","62","48",
"0500000US47139","Polk County, Tennessee","8539","58","12","21","601","194","1553","234","1781","261","1229","231","1548","306","380","114","392","117","377","127","666","151",
"0500000US47141","Putnam County, Tennessee","35033","148","33","55","4529","549","5422","560","6514","651","5863","567","5573","486","2942","420","2173","479","1013","310","971","209",
"0500000US47143","Rhea County, Tennessee","15039","86","0","28","1280","293","2669","393","3208","420","2143","339","2761","404","1170","227","802","190","472","141","534","188",
"0500000US47145","Roane County, Tennessee","25412","92","62","64","868","252","3530","427","3911","446","3377","481","5094","528","2136","375","3359","449","1151","276","1924","395",
"0500000US47147","Robertson County, Tennessee","28179","117","88","83","2590","409","5997","464","5898","479","3394","427","4273","467","2128","344","1695","302","581","198","1535","253",
"0500000US47149","Rutherford County, Tennessee","127965","251","1021","258","23283","1154","33186","1426","26301","1129","16999","1033","12432","969","6156","800","4743","668","1852","431","1992","364",
"0500000US47151","Scott County, Tennessee","9820","60","0","25","500","233","1905","293","2391","306","1598","258","1739","305","596","150","503","148","270","110","318","125",
"0500000US47153","Sequatchie County, Tennessee","6863","46","58","44","850","180","1804","234","1615","281","892","187","773","176","243","85","228","112","87","82","313","109",
"0500000US47155","Sevier County, Tennessee","55864","136","258","149","4757","518","14662","795","12790","712","9720","733","6675","648","2999","441","1817","266","1007","233","1179","303",
"0500000US47157","Shelby County, Tennessee","400662","437","314","177","20264","1253","43505","1699","56665","1751","54135","1873","67854","1898","46446","1590","60996","1897","26787","1137","23696","970",
"0500000US47159","Smith County, Tennessee","8521","57","10","15","295","91","1285","212","1970","230","1000","170","1475","226","647","132","629","108","390","101","820","144",
"0500000US47161","Stewart County, Tennessee","6688","49","25","32","387","150","952","185","1645","250","1031","200","1202","248","626","208","246","99","197","118","377","180",
"0500000US47163","Sullivan County, Tennessee","75377","162","23","27","3982","482","7779","625","11081","722","9195","701","12364","712","9501","690","9928","652","6476","626","5048","457",
"0500000US47165","Sumner County, Tennessee","77407","112","286","136","12305","937","15192","850","14143","744","9314","807","11267","809","8363","839","2788","472","1283","238","2466","485",
"0500000US47167","Tipton County, Tennessee","23880","106","0","31","1522","328","5005","463","6231","558","3154","408","3418","436","1790","294","1329","277","549","152","882","208",
"0500000US47169","Trousdale County, Tennessee","3687","486","0","21","412","216","673","229","312","176","716","232","451","174","523","178","139","113","133","83","328","168",
"0500000US47171","Unicoi County, Tennessee","8736","128","0","21","372","143","807","247","1579","261","1085","234","1505","304","765","215","824","205","653","198","1146","193",
"0500000US47173","Union County, Tennessee","9489","78","8","13","765","206","2260","360","2185","312","1413","218","1117","251","768","200","331","150","206","95","436","169",
"0500000US47175","Van Buren County, Tennessee","2878","41","0","19","303","85","385","137","423","100","471","104","705","140","206","68","133","64","35","26","217","95",
"0500000US47177","Warren County, Tennessee","18058","103","17","24","817","230","1848","284","3338","463","2136","304","3483","365","2848","350","1525","274","1035","254","1011","233",
"0500000US47179","Washington County, Tennessee","60391","319","160","129","5134","554","10645","772","11026","815","6879","722","8482","763","5733","586","5422","588","2225","409","4685","563",
"0500000US47181","Wayne County, Tennessee","7194","122","10","15","488","156","802","167","1635","292","989","203","1326","222","778","173","406","110","259","86","501","142",
"0500000US47183","Weakley County, Tennessee","15015","294","7","11","906","229","1781","248","2362","320","1845","310","2487","298","2226","257","1520","251","658","163","1223","195",
"0500000US47185","White County, Tennessee","11894","65","19","27","1052","236","1726","274","2660","344","1205","215","1707","276","1434","306","717","241","576","175","798","189",
"0500000US47187","Williamson County, Tennessee","88740","117","390","178","20724","1286","21529","1143","19065","901","10459","662","8980","638","3610","403","1178","385","828","283","1977","350",
"0500000US47189","Wilson County, Tennessee","56971","166","197","112","10985","718","12452","808","9797","707","7992","814","6779","636","4183","482","2080","336","962","239","1544","380",
"0500000US48001","Anderson County, Texas","20125","398","20","25","1488","372","3431","533","2604","426","4023","636","3092","543","1884","295","1541","305","547","187","1495","312",
"0500000US48003","Andrews County, Texas","6870","34","56","85","923","224","671","240","539","187","1097","259","906","228","814","255","1605","336","211","119","48","42",
"0500000US48005","Angelina County, Texas","36445","171","99","105","3517","463","4651","538","6406","564","6008","594","6512","576","3878","471","2639","366","1583","303","1152","235",
"0500000US48007","Aransas County, Texas","15542","66","49","47","2340","453","2871","445","2897","507","2892","585","2143","422","1170","263","734","235","256","160","190","131",
"0500000US48009","Archer County, Texas","3901","31","0","20","288","87","373","93","510","120","670","106","586","110","419","80","631","110","211","59","213","68",
"0500000US48011","Armstrong County, Texas","874","42","11","13","24","19","40","25","47","22","141","43","153","63","108","37","146","46","56","21","148","47",
"0500000US48013","Atascosa County, Texas","18695","52","28","29","2723","503","3316","452","3919","506","2677","398","2706","458","1178","281","1195","309","400","142","553","152",
"0500000US48015","Austin County, Texas","13696","44","83","72","1263","297","2715","406","2600","375","2410","388","1220","230","1032","235","703","213","496","186","1174","224",
"0500000US48017","Bailey County, Texas","2519","199","0","20","212","130","86","84","150","111","170","122","731","228","696","281","400","145","37","43","37","52",
"0500000US48019","Bandera County, Texas","11431","63","96","79","1434","251","2881","370","2486","352","1654","335","1022","223","492","152","429","138","255","106","682","194",
"0500000US48021","Bastrop County, Texas","35622","114","87","77","5502","669","8329","830","6272","753","6186","693","3180","531","1879","470","1332","375","753","315","2102","606",
"0500000US48023","Baylor County, Texas","2226","128","0","14","43","40","122","80","103","58","159","89","361","124","452","128","450","105","187","76","349","134",
