"GEO_ID","NAME","B25048_001E","B25048_001M","B25048_002E","B25048_002M","B25048_003E","B25048_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Complete plumbing facilities","Margin of Error!!Total:!!Complete plumbing facilities","Estimate!!Total:!!Lacking complete plumbing facilities","Margin of Error!!Total:!!Lacking complete plumbing facilities",
"0500000US40043","Dewey County, Oklahoma","1503","76","1472","76","31","24",
"0500000US40045","Ellis County, Oklahoma","1468","96","1462","94","6","7",
"0500000US40047","Garfield County, Oklahoma","23875","461","23615","477","260","125",
"0500000US40049","Garvin County, Oklahoma","9888","151","9829","156","59","43",
"0500000US40051","Grady County, Oklahoma","20119","234","20084","237","35","27",
"0500000US40053","Grant County, Oklahoma","1508","90","1485","90","23","14",
"0500000US40055","Greer County, Oklahoma","2079","133","2079","133","0","14",
"0500000US40057","Harmon County, Oklahoma","956","79","956","79","0","10",
"0500000US40059","Harper County, Oklahoma","1196","82","1188","82","8","13",
"0500000US40061","Haskell County, Oklahoma","4576","114","4491","127","85","56",
"0500000US40063","Hughes County, Oklahoma","3897","150","3865","149","32","21",
"0500000US40065","Jackson County, Oklahoma","9671","337","9619","341","52","39",
"0500000US40067","Jefferson County, Oklahoma","2057","81","2048","80","9","8",
"0500000US40069","Johnston County, Oklahoma","3907","123","3857","125","50","31",
"0500000US40071","Kay County, Oklahoma","16916","328","16753","324","163","73",
"0500000US40073","Kingfisher County, Oklahoma","5528","181","5528","181","0","16",
"0500000US40075","Kiowa County, Oklahoma","3272","143","3260","143","12","14",
"0500000US40077","Latimer County, Oklahoma","3852","90","3822","93","30","16",
"0500000US40079","Le Flore County, Oklahoma","17623","249","17547","252","76","40",
"0500000US40081","Lincoln County, Oklahoma","12550","184","12493","192","57","45",
"0500000US40083","Logan County, Oklahoma","17130","412","17078","416","52","43",
"0500000US40085","Love County, Oklahoma","3552","110","3543","111","9","10",
"0500000US40087","McClain County, Oklahoma","14836","190","14807","192","29","21",
"0500000US40089","McCurtain County, Oklahoma","11235","191","11154","193","81","32",
"0500000US40091","McIntosh County, Oklahoma","7233","231","7177","239","56","48",
"0500000US40093","Major County, Oklahoma","3171","117","3157","117","14","14",
"0500000US40095","Marshall County, Oklahoma","5613","167","5592","171","21","25",
"0500000US40097","Mayes County, Oklahoma","15070","220","15024","216","46","35",
"0500000US40099","Murray County, Oklahoma","4929","203","4864","204","65","54",
"0500000US40101","Muskogee County, Oklahoma","25455","355","25324","365","131","79",
"0500000US40103","Noble County, Oklahoma","4202","159","4101","170","101","82",
"0500000US40105","Nowata County, Oklahoma","3742","104","3731","104","11","10",
"0500000US40107","Okfuskee County, Oklahoma","3780","178","3745","178","35","27",
"0500000US40109","Oklahoma County, Oklahoma","313822","1611","312853","1630","969","236",
"0500000US40111","Okmulgee County, Oklahoma","13959","192","13851","196","108","47",
"0500000US40113","Osage County, Oklahoma","16824","264","16778","263","46","27",
"0500000US40115","Ottawa County, Oklahoma","11728","115","11641","115","87","25",
"0500000US40117","Pawnee County, Oklahoma","5900","121","5868","123","32","18",
"0500000US40119","Payne County, Oklahoma","31197","687","31156","690","41","34",
"0500000US40121","Pittsburg County, Oklahoma","17112","280","17013","274","99","46",
"0500000US40123","Pontotoc County, Oklahoma","14604","250","14569","255","35","26",
"0500000US40125","Pottawatomie County, Oklahoma","26237","278","26084","277","153","67",
"0500000US40127","Pushmataha County, Oklahoma","4189","132","4135","131","54","25",
"0500000US40129","Roger Mills County, Oklahoma","1403","78","1396","79","7","7",
"0500000US40131","Rogers County, Oklahoma","34465","297","34406","295","59","31",
"0500000US40133","Seminole County, Oklahoma","8581","155","8463","153","118","42",
"0500000US40135","Sequoyah County, Oklahoma","14623","198","14566","201","57","32",
"0500000US40137","Stephens County, Oklahoma","16633","278","16575","285","58","49",
"0500000US40139","Texas County, Oklahoma","6890","267","6840","274","50","47",
"0500000US40141","Tillman County, Oklahoma","2625","163","2554","161","71","37",
"0500000US40143","Tulsa County, Oklahoma","260639","777","259962","795","677","118",
"0500000US40145","Wagoner County, Oklahoma","29280","231","29182","238","98","47",
"0500000US40147","Washington County, Oklahoma","20382","228","20240","242","142","58",
"0500000US40149","Washita County, Oklahoma","4076","162","4061","162","15","20",
"0500000US40151","Woods County, Oklahoma","3332","228","3329","227","3","5",
"0500000US40153","Woodward County, Oklahoma","7952","229","7909","228","43","55",
"0500000US41001","Baker County, Oregon","6976","187","6905","200","71","54",
"0500000US41003","Benton County, Oregon","37370","455","37320","463","50","45",
"0500000US41005","Clackamas County, Oregon","159553","832","158962","835","591","192",
"0500000US41007","Clatsop County, Oregon","16649","497","16611","499","38","47",
"0500000US41009","Columbia County, Oregon","19933","334","19834","343","99","74",
"0500000US41011","Coos County, Oregon","27627","528","27495","554","132","110",
"0500000US41013","Crook County, Oregon","9951","263","9910","288","41","63",
"0500000US41015","Curry County, Oregon","10788","295","10730","296","58","70",
"0500000US41017","Deschutes County, Oregon","79329","923","78988","951","341","197",
"0500000US41019","Douglas County, Oregon","45663","546","45276","569","387","153",
"0500000US41021","Gilliam County, Oregon","902","59","900","59","2","5",
"0500000US41023","Grant County, Oregon","3274","126","3247","126","27","21",
"0500000US41025","Harney County, Oregon","3076","156","3073","156","3","6",
"0500000US41027","Hood River County, Oregon","8949","281","8902","279","47","56",
"0500000US41029","Jackson County, Oregon","89467","692","89184","718","283","212",
"0500000US41031","Jefferson County, Oregon","8244","212","8145","220","99","69",
"0500000US41033","Josephine County, Oregon","36148","445","35826","422","322","212",
"0500000US41035","Klamath County, Oregon","28027","398","27836","405","191","83",
"0500000US41037","Lake County, Oregon","3427","177","3368","176","59","47",
"0500000US41039","Lane County, Oregon","157183","721","156570","735","613","225",
"0500000US41041","Lincoln County, Oregon","22093","510","21993","522","100","56",
"0500000US41043","Linn County, Oregon","49113","440","48935","462","178","131",
"0500000US41045","Malheur County, Oregon","9783","236","9749","235","34","21",
"0500000US41047","Marion County, Oregon","121132","744","120581","788","551","324",
"0500000US41049","Morrow County, Oregon","4085","134","4078","134","7","13",
"0500000US41051","Multnomah County, Oregon","339228","1340","337222","1340","2006","388",
"0500000US41053","Polk County, Oregon","31742","386","31652","388","90","77",
"0500000US41055","Sherman County, Oregon","711","62","705","63","6","6",
"0500000US41057","Tillamook County, Oregon","11381","410","11347","407","34","27",
"0500000US41059","Umatilla County, Oregon","27012","503","26921","499","91","74",
"0500000US41061","Union County, Oregon","10536","231","10393","246","143","82",
"0500000US41063","Wallowa County, Oregon","3269","128","3259","133","10","15",
"0500000US41065","Wasco County, Oregon","10345","274","10315","268","30","21",
"0500000US41067","Washington County, Oregon","226412","789","224999","896","1413","352",
"0500000US41069","Wheeler County, Oregon","630","62","625","61","5","7",
"0500000US41071","Yamhill County, Oregon","38083","345","37860","347","223","112",
"0500000US42001","Adams County, Pennsylvania","39908","443","39744","453","164","84",
"0500000US42003","Allegheny County, Pennsylvania","545763","2113","544143","2136","1620","370",
"0500000US42005","Armstrong County, Pennsylvania","27704","337","27298","330","406","124",
"0500000US42007","Beaver County, Pennsylvania","71717","591","71435","606","282","125",
"0500000US42009","Bedford County, Pennsylvania","19334","331","19188","322","146","61",
"0500000US42011","Berks County, Pennsylvania","160065","886","159645","911","420","163",
"0500000US42013","Blair County, Pennsylvania","50264","540","50088","528","176","105",
"0500000US42015","Bradford County, Pennsylvania","24287","328","24227","331","60","31",
"0500000US42017","Bucks County, Pennsylvania","245200","861","244527","876","673","232",
"0500000US42019","Butler County, Pennsylvania","78365","613","78162","600","203","100",
"0500000US42021","Cambria County, Pennsylvania","55519","614","55395","612","124","55",
"0500000US42023","Cameron County, Pennsylvania","2131","97","2124","98","7","6",
"0500000US42025","Carbon County, Pennsylvania","26312","531","26180","542","132","98",
"0500000US42027","Centre County, Pennsylvania","57834","789","57655","787","179","79",
"0500000US42029","Chester County, Pennsylvania","198159","968","197507","985","652","244",
"0500000US42031","Clarion County, Pennsylvania","14632","321","14520","321","112","48",
"0500000US42033","Clearfield County, Pennsylvania","31195","491","30933","495","262","103",
"0500000US42035","Clinton County, Pennsylvania","14620","262","14584","270","36","40",
"0500000US42037","Columbia County, Pennsylvania","25717","462","25631","464","86","59",
"0500000US42039","Crawford County, Pennsylvania","33225","474","32788","474","437","82",
"0500000US42041","Cumberland County, Pennsylvania","102532","725","102207","780","325","154",
"0500000US42043","Dauphin County, Pennsylvania","115703","1728","115259","1788","444","192",
"0500000US42045","Delaware County, Pennsylvania","214252","919","213645","953","607","215",
"0500000US42047","Elk County, Pennsylvania","13499","218","13455","210","44","34",
"0500000US42049","Erie County, Pennsylvania","108861","839","108527","858","334","131",
"0500000US42051","Fayette County, Pennsylvania","54097","723","53840","738","257","113",
"0500000US42053","Forest County, Pennsylvania","1786","155","1760","153","26","16",
"0500000US42055","Franklin County, Pennsylvania","61854","500","61543","531","311","155",
"0500000US42057","Fulton County, Pennsylvania","5990","127","5938","125","52","28",
"0500000US42059","Greene County, Pennsylvania","13957","325","13926","327","31","27",
"0500000US42061","Huntingdon County, Pennsylvania","15588","351","15534","351","54","24",
"0500000US42063","Indiana County, Pennsylvania","32425","621","32050","621","375","67",
"0500000US42065","Jefferson County, Pennsylvania","17745","295","17468","295","277","69",
"0500000US42067","Juniata County, Pennsylvania","8756","168","8733","168","23","22",
"0500000US42069","Lackawanna County, Pennsylvania","87217","783","87125","789","92","65",
"0500000US42071","Lancaster County, Pennsylvania","207291","861","206635","902","656","207",
"0500000US42073","Lawrence County, Pennsylvania","36111","422","35810","417","301","79",
"0500000US42075","Lebanon County, Pennsylvania","54758","519","54498","553","260","117",
"0500000US42077","Lehigh County, Pennsylvania","141775","795","141237","787","538","210",
"0500000US42079","Luzerne County, Pennsylvania","131556","949","130783","1014","773","336",
"0500000US42081","Lycoming County, Pennsylvania","45504","638","45248","669","256","197",
"0500000US42083","McKean County, Pennsylvania","15776","296","15744","297","32","24",
"0500000US42085","Mercer County, Pennsylvania","45798","493","45468","497","330","64",
