NAME,DP04_0073PE,DP04_0073PM,DP04_0074PE,DP04_0074PM,DP04_0075PE,DP04_0075PM
Geographic Area Name,Percent!!SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete plumbing facilities,Percent Margin of Error!!SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete plumbing facilities,Percent!!SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete kitchen facilities,Percent Margin of Error!!SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete kitchen facilities,Percent!!SELECTED CHARACTERISTICS!!Occupied housing units!!No telephone service available,Percent Margin of Error!!SELECTED CHARACTERISTICS!!Occupied housing units!!No telephone service available
"Clarion County, Pennsylvania",0.8,0.3,1.9,0.8,1.5,0.3
"Clearfield County, Pennsylvania",0.8,0.3,1.4,0.3,2,0.5
"Clinton County, Pennsylvania",0.2,0.3,0.1,0.1,2.5,0.5
"Columbia County, Pennsylvania",0.3,0.2,0.6,0.3,1.2,0.4
"Crawford County, Pennsylvania",1.3,0.2,2.4,0.5,2.6,0.4
"Cumberland County, Pennsylvania",0.3,0.2,1.1,0.3,1,0.2
"Dauphin County, Pennsylvania",0.4,0.2,1,0.2,1.1,0.3
"Delaware County, Pennsylvania",0.3,0.1,0.6,0.1,0.9,0.2
"Elk County, Pennsylvania",0.3,0.2,0.4,0.4,1.3,0.7
"Erie County, Pennsylvania",0.3,0.1,1,0.2,1.1,0.2
"Fayette County, Pennsylvania",0.5,0.2,1,0.4,1,0.3
"Forest County, Pennsylvania",1.5,0.9,1.5,0.8,1.2,0.9
"Franklin County, Pennsylvania",0.5,0.3,0.7,0.3,1.1,0.3
"Fulton County, Pennsylvania",0.9,0.5,0.8,0.5,1.7,0.6
"Greene County, Pennsylvania",0.2,0.2,0.1,0.2,0.7,0.3
"Huntingdon County, Pennsylvania",0.3,0.2,0.6,0.3,1.1,0.3
"Indiana County, Pennsylvania",1.2,0.2,1.4,0.4,2,0.4
"Jefferson County, Pennsylvania",1.6,0.4,2.5,0.5,3.1,0.5
"Juniata County, Pennsylvania",0.3,0.2,1.5,0.8,2.4,0.7
"Lackawanna County, Pennsylvania",0.1,0.1,0.6,0.2,1.1,0.3
"Lancaster County, Pennsylvania",0.3,0.1,1.1,0.2,2.1,0.2
"Lawrence County, Pennsylvania",0.8,0.2,1.6,0.4,1.4,0.3
"Lebanon County, Pennsylvania",0.5,0.2,1,0.3,1.1,0.4
"Lehigh County, Pennsylvania",0.4,0.1,0.6,0.2,0.9,0.2
"Luzerne County, Pennsylvania",0.6,0.3,0.9,0.2,0.8,0.2
"Lycoming County, Pennsylvania",0.6,0.4,0.9,0.3,1.1,0.3
"McKean County, Pennsylvania",0.2,0.2,0.9,0.5,1.5,0.5
"Mercer County, Pennsylvania",0.7,0.1,1.7,0.4,1.5,0.3
"Mifflin County, Pennsylvania",0.9,0.5,2.3,0.7,3,0.7
"Monroe County, Pennsylvania",0.4,0.2,0.4,0.2,0.4,0.2
"Montgomery County, Pennsylvania",0.3,0.1,0.9,0.1,0.7,0.1
"Montour County, Pennsylvania",1,0.6,1.3,0.7,1.6,0.8
"Northampton County, Pennsylvania",0.3,0.1,1.1,0.2,0.6,0.2
"Northumberland County, Pennsylvania",0.3,0.2,0.2,0.1,1.1,0.3
"Perry County, Pennsylvania",0.2,0.1,0.6,0.3,1,0.3
"Philadelphia County, Pennsylvania",0.4,0.1,0.9,0.1,1.4,0.2
"Pike County, Pennsylvania",0.1,0.1,0.3,0.2,1.6,0.5
"Potter County, Pennsylvania",1.2,0.5,1.2,0.6,4.9,1.1
"Schuylkill County, Pennsylvania",0.5,0.2,1,0.3,1.1,0.3
"Snyder County, Pennsylvania",1.2,0.5,1.3,0.6,1.9,0.5
"Somerset County, Pennsylvania",0.5,0.2,1.1,0.3,1.7,0.4
"Sullivan County, Pennsylvania",0.3,0.3,1.2,1.1,2.1,1
"Susquehanna County, Pennsylvania",0.3,0.2,0.7,0.3,0.8,0.3
"Tioga County, Pennsylvania",0.5,0.2,0.5,0.2,1.7,0.5
"Union County, Pennsylvania",0.1,0.1,0.8,0.6,0.4,0.3
"Venango County, Pennsylvania",0.6,0.3,1.1,0.3,1.6,0.4
"Warren County, Pennsylvania",0.9,0.4,1.1,0.4,2.1,0.7
"Washington County, Pennsylvania",0.2,0.1,1,0.2,0.9,0.2
"Wayne County, Pennsylvania",0.5,0.3,0.7,0.4,1,0.3
"Westmoreland County, Pennsylvania",0.3,0.1,0.8,0.2,1,0.2
"Wyoming County, Pennsylvania",0.1,0.1,0.3,0.2,1.2,0.4
"York County, Pennsylvania",0.3,0.1,0.8,0.2,1.1,0.2
"Bristol County, Rhode Island",0.1,0.1,0.1,0.1,1.2,0.7
"Kent County, Rhode Island",0.2,0.1,0.9,0.2,0.7,0.3
"Newport County, Rhode Island",0.3,0.2,0.8,0.3,1,0.4
"Providence County, Rhode Island",0.3,0.1,0.7,0.2,1.2,0.2
"Washington County, Rhode Island",0.3,0.2,0.8,0.3,0.6,0.3
"Abbeville County, South Carolina",0.5,0.6,0.9,0.8,1.9,1
"Aiken County, South Carolina",0.2,0.1,0.6,0.2,1.1,0.4
"Allendale County, South Carolina",0.3,0.5,0.1,0.2,3.3,2.8
"Anderson County, South Carolina",0.4,0.2,0.9,0.3,1.1,0.3
"Bamberg County, South Carolina",0.1,0.2,0.3,0.5,2.2,1.5
"Barnwell County, South Carolina",0.5,0.5,0.3,0.3,3,1.5
"Beaufort County, South Carolina",0.2,0.2,0.4,0.1,1.1,0.3
"Berkeley County, South Carolina",0.2,0.1,0.4,0.2,0.9,0.2
"Calhoun County, South Carolina",1,0.9,1.1,1,3,1.5
"Charleston County, South Carolina",0.2,0.1,0.4,0.2,1,0.3
"Cherokee County, South Carolina",0,0.1,0.3,0.3,2.4,0.8
"Chester County, South Carolina",0.1,0.2,0.2,0.2,1.1,0.5
"Chesterfield County, South Carolina",1,0.7,1.6,0.8,0.3,0.2
"Clarendon County, South Carolina",0.3,0.2,0.8,0.5,1.4,0.6
"Colleton County, South Carolina",0.5,0.6,0.2,0.2,3,1.2
"Darlington County, South Carolina",0.5,0.3,1,0.5,2.5,1.2
"Dillon County, South Carolina",0.7,0.7,1.1,1.1,1.7,1.2
"Dorchester County, South Carolina",0.1,0.1,0.3,0.1,0.9,0.4
"Edgefield County, South Carolina",1.3,1.2,1.2,1.2,1.3,0.6
"Fairfield County, South Carolina",1.6,2,1.8,2.1,2,1.2
"Florence County, South Carolina",0.5,0.3,0.5,0.2,1.5,0.4
"Georgetown County, South Carolina",0.7,0.6,0.6,0.4,0.6,0.3
"Greenville County, South Carolina",0.3,0.1,0.9,0.2,1.1,0.2
"Greenwood County, South Carolina",0.3,0.2,1,0.5,1.1,0.5
"Hampton County, South Carolina",0.2,0.3,1.2,1,3.2,1.6
"Horry County, South Carolina",0.1,0.1,0.4,0.1,1.3,0.2
"Jasper County, South Carolina",0.5,0.5,0.2,0.3,2.7,1.4
"Kershaw County, South Carolina",0.2,0.2,0.5,0.3,1.4,0.7
"Lancaster County, South Carolina",0.2,0.2,1,0.5,1.7,0.8
"Laurens County, South Carolina",0.6,0.4,1,0.4,2,0.7
"Lee County, South Carolina",0.4,0.4,1.3,0.9,3.8,1.6
"Lexington County, South Carolina",0.4,0.1,1.1,0.2,1,0.2
"McCormick County, South Carolina",0,1.1,0.1,0.2,1.6,1.1
"Marion County, South Carolina",0.1,0.2,0.3,0.2,3,1.4
"Marlboro County, South Carolina",0.5,0.5,0.2,0.1,0.9,0.5
"Newberry County, South Carolina",1,1,1.4,1.2,2.1,0.9
"Oconee County, South Carolina",0.4,0.3,1.1,0.5,1.3,0.5
"Orangeburg County, South Carolina",0.3,0.2,0.5,0.3,1.7,0.5
"Pickens County, South Carolina",0.5,0.3,1.2,0.4,1.2,0.5
"Richland County, South Carolina",0.2,0.1,0.4,0.1,1.1,0.2
"Saluda County, South Carolina",0.3,0.3,0.7,0.8,3.1,1.5
"Spartanburg County, South Carolina",0.2,0.1,0.4,0.1,1.2,0.3
"Sumter County, South Carolina",0.2,0.2,0.7,0.4,1.5,0.6
"Union County, South Carolina",0.5,0.4,0.6,0.4,3.4,1.5
"Williamsburg County, South Carolina",1.5,1.2,0.7,0.6,1.9,0.8
"York County, South Carolina",0.4,0.1,0.7,0.2,1.1,0.3
"Aurora County, South Dakota",1.1,0.8,0.9,0.6,2.8,2
"Beadle County, South Dakota",0.6,0.6,1.9,1.5,1.2,0.6
"Bennett County, South Dakota",0.9,1.1,0.9,1.2,9,4.1
"Bon Homme County, South Dakota",0.2,0.3,1.7,1,0.4,0.5
"Brookings County, South Dakota",0.4,0.4,0.8,0.5,0.9,0.5
"Brown County, South Dakota",1,0.7,1.1,0.6,1.2,0.7
"Brule County, South Dakota",0.5,0.4,2.4,1.2,1.7,2.1
"Buffalo County, South Dakota",2.1,2.2,1,1.3,8.7,4.7
"Butte County, South Dakota",0,0.6,0.1,0.1,1.1,0.9
"Campbell County, South Dakota",0.3,0.5,4,2.8,2.8,2.4
"Charles Mix County, South Dakota",0.3,0.3,1,0.5,1.7,0.9
"Clark County, South Dakota",0,1.6,1.4,1.1,0.1,0.2
"Clay County, South Dakota",0.4,0.6,0.6,1,0.8,0.6
"Codington County, South Dakota",2.7,1.3,2.9,1.1,2.3,0.9
"Corson County, South Dakota",0.8,0.7,0.6,0.6,2.3,1
"Custer County, South Dakota",0.9,0.8,1.5,1.2,1.9,1.3
"Davison County, South Dakota",0.6,0.8,1.5,1.2,2,1.1
"Day County, South Dakota",0,1,0.2,0.2,1.3,1.2
"Deuel County, South Dakota",0.6,0.7,1.7,1.1,0.4,0.6
"Dewey County, South Dakota",1.2,0.8,0.7,0.7,2.2,1.2
"Douglas County, South Dakota",0.2,0.3,2.7,1.7,1.7,1.5
"Edmunds County, South Dakota",0,1.5,0,1.5,0.1,0.2
"Fall River County, South Dakota",1.4,1.3,2.6,2.1,2.6,2
"Faulk County, South Dakota",0,2.9,0,2.9,0.4,0.5
"Grant County, South Dakota",3,2.5,4.2,3.1,2.6,1.9
"Gregory County, South Dakota",0.3,0.4,1.6,1,1.3,1
"Haakon County, South Dakota",0,3.1,1.4,1.4,7.2,4.8
"Hamlin County, South Dakota",0.6,0.7,1.2,0.8,2.5,1.5
"Hand County, South Dakota",0,1.6,0.4,0.5,0.7,0.5
"Hanson County, South Dakota",0.5,0.7,0.5,0.7,2.1,1.7
"Harding County, South Dakota",0,4.3,0,4.3,0.2,0.3
"Hughes County, South Dakota",0.2,0.2,0.2,0.2,3.4,2.5
"Hutchinson County, South Dakota",1.7,1.1,2.8,1.4,1.1,0.8
"Hyde County, South Dakota",0,4,0.9,1.1,0.9,1.1
"Jackson County, South Dakota",0.7,1.2,0.8,1.2,11.2,5
"Jerauld County, South Dakota",0,2.6,0,2.6,0.4,0.6
"Jones County, South Dakota",0,5.7,0,5.7,2.6,2.2
"Kingsbury County, South Dakota",0.2,0.2,1.1,1.2,0.4,0.4
"Lake County, South Dakota",0,0.5,0,0.5,0.1,0.2
"Lawrence County, South Dakota",0,0.1,1,0.8,2.8,1.5
"Lincoln County, South Dakota",0.1,0.1,0.1,0.1,0.6,0.3
"Lyman County, South Dakota",2.3,2,2.1,2,5.1,2.2
"McCook County, South Dakota",0.6,1,1,1.2,0.7,0.5
"McPherson County, South Dakota",1,1.5,0.6,0.6,0.2,0.4
"Marshall County, South Dakota",0.4,0.4,1,0.6,1.1,0.9
"Meade County, South Dakota",0,0.2,0.2,0.3,1.7,1.1
"Mellette County, South Dakota",0,3.8,0,3.8,12.6,4.7
"Miner County, South Dakota",0.3,0.6,3.7,2.2,0.3,0.5
"Minnehaha County, South Dakota",0.3,0.2,0.8,0.3,0.9,0.2
"Moody County, South Dakota",0,0.9,0.6,0.5,1.6,1.1
"Oglala Lakota County, South Dakota",9.2,3.8,9.2,3.7,21.7,5.3
"Pennington County, South Dakota",0.6,0.3,0.8,0.3,1.2,0.4
"Perkins County, South Dakota",0.8,1,0,1.7,0.2,0.3
"Potter County, South Dakota",0,2.1,0.4,0.5,0.3,0.3
"Roberts County, South Dakota",0.8,0.6,0.3,0.3,0.7,0.4
"Sanborn County, South Dakota",0,2.5,0.8,0.7,0.4,0.5
"Spink County, South Dakota",0.8,0.6,1.1,0.5,0.9,0.6
"Stanley County, South Dakota",1.4,2,1.6,2.2,5.4,4
"Sully County, South Dakota",1.9,2.1,1.9,2.1,0.5,0.7
"Todd County, South Dakota",2.2,1.5,1.7,1.3,12.1,3.4
"Tripp County, South Dakota",0.6,0.6,1.6,1.5,1.9,1.4
"Turner County, South Dakota",0.6,0.5,1.7,0.7,0.9,0.5
"Union County, South Dakota",0.1,0.1,1.1,1.3,1.1,0.7
"Walworth County, South Dakota",0,1,0.6,0.9,0.9,0.9
"Yankton County, South Dakota",0.2,0.3,1.5,1,1.4,0.8
"Ziebach County, South Dakota",1.5,1.4,0,3.2,4.5,2.1
"Anderson County, Tennessee",0.1,0.1,0.6,0.3,1,0.5
"Bedford County, Tennessee",0.1,0.1,0.4,0.3,0.7,0.5
"Benton County, Tennessee",0.5,0.4,1,0.9,3.1,1.4
"Bledsoe County, Tennessee",1.6,1.2,2.6,1.9,3.2,1.5
"Blount County, Tennessee",0.1,0.1,0.6,0.3,1.4,0.4
"Bradley County, Tennessee",0.2,0.1,0.6,0.3,1.6,0.6
"Campbell County, Tennessee",0.5,0.4,0.8,0.5,1.4,0.7
"Cannon County, Tennessee",1.8,1.4,1,1,2.1,1.4
"Carroll County, Tennessee",0.4,0.4,1.1,0.5,2.2,0.9
"Carter County, Tennessee",0.2,0.2,0.3,0.2,3.4,0.9
"Cheatham County, Tennessee",0.3,0.3,0.6,0.4,1.1,0.7
"Chester County, Tennessee",0.6,0.7,0.1,0.2,0.5,0.7
"Claiborne County, Tennessee",1.1,0.6,1.1,0.5,3,1.1
"Clay County, Tennessee",0.3,0.5,0.9,1.3,0.7,1.1
"Cocke County, Tennessee",1,0.5,0.4,0.3,1.2,0.5
"Coffee County, Tennessee",1,0.5,2.1,0.8,2.3,1.4
"Crockett County, Tennessee",0.6,0.6,0.7,0.5,1.4,0.8
"Cumberland County, Tennessee",0.2,0.1,0.8,0.4,1.3,0.5
"Davidson County, Tennessee",0.3,0.1,0.7,0.1,1.1,0.2
"Decatur County, Tennessee",0.9,0.7,0.9,0.8,1.3,0.8
"DeKalb County, Tennessee",0.5,0.7,0.6,0.7,2.7,1.3
"Dickson County, Tennessee",0.4,0.2,0.7,0.4,1.5,0.7
"Dyer County, Tennessee",0.4,0.6,0.2,0.3,0.8,0.5
"Fayette County, Tennessee",0.1,0.2,0.3,0.3,1,0.4
"Fentress County, Tennessee",0.3,0.4,0.3,0.4,0.8,0.6
"Franklin County, Tennessee",0.6,0.5,0.7,0.5,1.4,0.8
"Gibson County, Tennessee",0.6,0.5,1.2,0.7,2,0.9
"Giles County, Tennessee",0.2,0.2,1,0.6,1,0.4
"Grainger County, Tennessee",0.6,0.6,0.7,0.6,2.7,1.2
"Greene County, Tennessee",0.2,0.2,0.4,0.3,2.2,0.9
"Grundy County, Tennessee",1.4,1.2,1.6,1.3,0.9,0.7
"Hamblen County, Tennessee",0.1,0.1,0.7,0.5,0.8,0.3
"Hamilton County, Tennessee",0.2,0.1,0.8,0.2,1.1,0.2
"Hancock County, Tennessee",0.6,0.8,1.3,1.2,2.2,1.8
"Hardeman County, Tennessee",0.4,0.4,0.9,0.5,1.4,0.8
"Hardin County, Tennessee",0.3,0.3,0.4,0.3,0.7,0.5
"Hawkins County, Tennessee",1,0.7,0.1,0.1,1.3,0.6
"Haywood County, Tennessee",0.2,0.3,1.9,1,1.2,0.9
"Henderson County, Tennessee",0.6,0.6,0.6,0.6,2.2,1.1
"Henry County, Tennessee",0.6,0.6,0.6,0.4,4.2,1.4
"Hickman County, Tennessee",0.8,0.5,1.4,0.9,4,1.4
"Houston County, Tennessee",0.3,0.5,0,1.4,1.9,1.3
"Humphreys County, Tennessee",0,0.6,0.3,0.4,1.7,0.9
"Jackson County, Tennessee",0.9,0.6,0.6,0.5,2.2,1.5
"Jefferson County, Tennessee",0.5,0.3,0.2,0.2,2.3,0.9
"Johnson County, Tennessee",0.6,0.7,0.3,0.4,2.7,1.7
"Knox County, Tennessee",0.1,0.1,0.9,0.2,2,0.3
"Lake County, Tennessee",2.7,2.9,2.8,2.9,1.6,1.2
"Lauderdale County, Tennessee",0.2,0.2,0.5,0.4,1.7,1.2
"Lawrence County, Tennessee",1.8,0.7,2.5,0.9,2.9,0.7
"Lewis County, Tennessee",1.5,1.7,1.2,1.7,3.1,1.7
"Lincoln County, Tennessee",0.9,0.7,1.3,0.7,1.2,0.6
"Loudon County, Tennessee",0.3,0.4,1.1,0.6,0.6,0.4
"McMinn County, Tennessee",0.3,0.2,0.6,0.4,0.9,0.4
"McNairy County, Tennessee",0.2,0.2,0.3,0.2,1.6,0.6
"Macon County, Tennessee",0.3,0.4,0.7,0.6,0.8,0.5
"Madison County, Tennessee",0.1,0.1,0.6,0.3,1.7,0.6
"Marion County, Tennessee",0.1,0.1,0.1,0.1,1,0.5
"Marshall County, Tennessee",0.2,0.2,0.4,0.3,1,0.7
"Maury County, Tennessee",0.1,0.1,0.2,0.2,1.5,0.4
"Meigs County, Tennessee",0.4,0.5,1.1,0.8,2.6,1.2
"Monroe County, Tennessee",0.4,0.5,0.8,0.5,1.2,0.7
"Montgomery County, Tennessee",0.4,0.2,0.6,0.3,1.1,0.3
"Moore County, Tennessee",0.2,0.3,0.2,0.3,3.5,2.3
"Morgan County, Tennessee",1.2,0.9,1,0.8,1.5,0.9
"Obion County, Tennessee",0.1,0.1,1.2,0.7,1,0.4
"Overton County, Tennessee",0.6,0.5,0.5,0.5,4.2,2.4
"Perry County, Tennessee",0.7,1.1,1,1.2,6,4.2
"Pickett County, Tennessee",0.3,0.5,0.6,0.8,0.6,0.7
"Polk County, Tennessee",2.5,1.1,1.5,0.7,3.3,1.4
"Putnam County, Tennessee",0.1,0.1,0.2,0.2,1.5,0.6
"Rhea County, Tennessee",0.5,0.4,0.4,0.5,1.7,0.8
"Roane County, Tennessee",0,0.2,0.3,0.3,1.6,0.8
"Robertson County, Tennessee",0.2,0.1,0.2,0.2,0.8,0.4
"Rutherford County, Tennessee",0.4,0.2,0.7,0.2,0.9,0.2
"Scott County, Tennessee",0.5,0.5,0.8,0.7,0.7,0.6
"Sequatchie County, Tennessee",0.5,0.5,1,0.9,1.3,1.2
"Sevier County, Tennessee",0.6,0.3,0.5,0.3,1.4,0.6
"Shelby County, Tennessee",0.3,0.1,0.8,0.2,1.2,0.2
"Smith County, Tennessee",1,1,1.3,1,1.8,1
"Stewart County, Tennessee",0.1,0.2,0.3,0.3,2.2,1.3
"Sullivan County, Tennessee",0.3,0.3,0.6,0.2,1.1,0.3
"Sumner County, Tennessee",0.3,0.1,0.6,0.2,0.5,0.2
"Tipton County, Tennessee",0.9,0.6,1.4,0.8,1.2,0.8
"Trousdale County, Tennessee",0.5,0.8,0,1.2,1.6,1.3
"Unicoi County, Tennessee",0.9,0.6,0.8,0.6,2,1.3
"Union County, Tennessee",0.2,0.3,1.1,1.3,3.5,1.5
"Van Buren County, Tennessee",3.2,2.4,1.7,1.7,4.5,2.2
"Warren County, Tennessee",1.3,0.8,1.4,0.9,1.4,0.7
"Washington County, Tennessee",0.2,0.2,0.9,0.3,0.9,0.2
"Wayne County, Tennessee",1.4,1.2,1.3,1,2.8,1.4
"Weakley County, Tennessee",0.5,0.4,0.5,0.4,4.1,1.2
"White County, Tennessee",0.2,0.2,0.2,0.2,1.5,0.6
"Williamson County, Tennessee",0.1,0.1,0.5,0.2,0.5,0.2
"Wilson County, Tennessee",0.3,0.2,0.5,0.2,0.8,0.3
"Anderson County, Texas",0.2,0.2,1.7,2,1.4,0.7
"Andrews County, Texas",0,0.8,0,0.8,1.2,1
"Angelina County, Texas",0.2,0.2,0.5,0.3,0.9,0.4
"Aransas County, Texas",3.2,2.1,1.4,1,3,2
"Archer County, Texas",1.2,1,1.4,1,1,1
"Armstrong County, Texas",0,6.5,0,6.5,0.4,0.6
"Atascosa County, Texas",0.4,0.3,1.2,0.9,1.2,0.7
"Austin County, Texas",0.5,0.5,0.9,0.6,1.7,0.8
"Bailey County, Texas",0,2.4,1,1.5,0.3,0.5
"Bandera County, Texas",0.3,0.3,0.7,0.6,1.3,1
"Bastrop County, Texas",1.5,0.6,2.2,0.8,1.4,0.6
"Baylor County, Texas",1.3,1.4,0.7,1,1.7,2.3
"Bee County, Texas",0.4,0.5,0.7,0.8,1.6,1
"Bell County, Texas",0.3,0.2,0.7,0.2,1.3,0.3
"Bexar County, Texas",0.5,0.1,0.6,0.1,1.1,0.1
"Blanco County, Texas",0.2,0.4,0.7,0.7,0.6,0.6
"Borden County, Texas",3.1,4.6,3.1,4.6,3.6,4.7
"Bosque County, Texas",0.2,0.3,2.2,1.2,2,1
"Bowie County, Texas",0.4,0.2,1.5,0.5,1,0.4
"Brazoria County, Texas",0.4,0.2,0.5,0.2,1.3,0.3
"Brazos County, Texas",0.5,0.2,0.6,0.2,1.5,0.4
"Brewster County, Texas",0.9,0.8,1.9,1.4,5.8,3
"Briscoe County, Texas",0.5,0.7,0,8.2,0.5,0.7
"Brooks County, Texas",1,1.5,3.4,3.6,0.4,0.7
"Brown County, Texas",0.5,0.4,1.2,0.6,0.8,0.4
"Burleson County, Texas",1,0.8,0.5,0.4,0.7,0.5
"Burnet County, Texas",0.6,0.5,1.2,0.7,1,0.4
"Caldwell County, Texas",0.4,0.3,1.5,0.7,1.5,0.9
"Calhoun County, Texas",1.3,1.2,4.9,2.3,1.8,1
"Callahan County, Texas",0.2,0.2,0.5,0.5,0.1,0.1
"Cameron County, Texas",0.6,0.2,0.8,0.3,2.1,0.3
"Camp County, Texas",0.6,0.7,0.8,0.9,0.9,1
"Carson County, Texas",0.6,0.9,0.6,0.9,1.6,1.4
"Cass County, Texas",0.9,0.5,1.3,0.9,0.4,0.4
"Castro County, Texas",0,1.9,0,1.9,2.4,2.4
"Chambers County, Texas",0.9,1,1.7,1.5,0.8,0.9
"Cherokee County, Texas",0.5,0.3,1.6,0.8,1.2,0.5
"Childress County, Texas",0,2.3,0.8,1.2,1.2,1.5
"Clay County, Texas",1.7,1.2,1.3,1.1,2.5,1
"Cochran County, Texas",2,1.9,0.2,0.3,2.9,2.6
"Coke County, Texas",0,3.4,0.5,0.8,1.1,0.8
"Coleman County, Texas",0.8,0.5,0.5,0.5,2.9,2.2
"Collin County, Texas",0.2,0.1,0.8,0.1,1.9,0.2
"Collingsworth County, Texas",0.3,0.5,3.4,2.9,0.1,0.2
"Colorado County, Texas",1.1,0.9,1.1,0.7,1,0.7
"Comal County, Texas",0.3,0.2,0.6,0.2,0.9,0.4
"Comanche County, Texas",1.4,1.3,1.4,0.9,1.6,1.2
"Concho County, Texas",0.6,0.9,0.2,1.1,1,1.5
"Cooke County, Texas",0.5,0.4,0.8,0.6,3.4,1.3
"Coryell County, Texas",0.2,0.2,0.5,0.2,1.1,0.5
"Cottle County, Texas",0,7,0,7,1.7,2.1
"Crane County, Texas",0.8,1.2,2.6,2.6,3.2,2.9
"Crockett County, Texas",0,3.6,0,3.6,1.1,0.8
"Crosby County, Texas",0.6,0.6,1.7,1.2,2.4,1.4
"Culberson County, Texas",0,7.2,0,7.2,6.3,7.2
"Dallam County, Texas",0,2,0.8,1.7,0,0.1
"Dallas County, Texas",0.3,0.1,0.7,0.1,1.3,0.1
"Dawson County, Texas",0,0.1,0.6,0.6,2.8,1.9
"Deaf Smith County, Texas",1.2,1.2,1.7,1.3,2.1,1.6
"Delta County, Texas",0.2,0.4,0.3,0.5,0.4,0.7
"Denton County, Texas",0.2,0.1,0.6,0.1,0.7,0.1
"DeWitt County, Texas",0.5,0.6,0.2,0.2,3,1.5
"Dickens County, Texas",0.8,1,0.8,1,1.9,2.3
"Dimmit County, Texas",0.5,0.9,0,1.6,6,4.1
"Donley County, Texas",1.2,1.5,1.8,2,1.4,1.5
"Duval County, Texas",0.8,1,0.8,1,1.9,1.6
"Eastland County, Texas",0.9,0.8,0.4,0.4,0.9,0.7
"Ector County, Texas",0.6,0.4,0.7,0.3,1.3,0.4
"Edwards County, Texas",0,8.2,7.3,10.8,0,8.2
"Ellis County, Texas",0.4,0.2,0.9,0.3,1.3,0.4
"El Paso County, Texas",0.5,0.1,0.6,0.2,1.3,0.2
"Erath County, Texas",0.1,0.2,0.8,0.5,0.9,0.5
"Falls County, Texas",1.3,1,0.9,0.7,3.5,1.8
"Fannin County, Texas",0.2,0.2,1.6,0.7,2.2,1.2
"Fayette County, Texas",0.5,0.4,0.4,0.3,0.8,0.7
"Fisher County, Texas",0.3,0.4,1,0.9,2.1,1.4
"Floyd County, Texas",0,2.5,2.6,3,1.3,1
"Foard County, Texas",3.4,5,0.6,1.1,0,9.6
"Fort Bend County, Texas",0.3,0.1,0.5,0.1,0.8,0.2
"Franklin County, Texas",0.2,0.2,1.3,1.3,0.3,0.3
"Freestone County, Texas",0.2,0.2,0.2,0.2,3.5,1.6
"Frio County, Texas",1,1.4,0.8,1.4,3.6,3
"Gaines County, Texas",0.9,1.2,2.4,1.8,0.4,0.5
"Galveston County, Texas",0.5,0.3,0.6,0.2,1.1,0.3
"Garza County, Texas",1.5,2.3,0.8,1.2,1.1,1.4
"Gillespie County, Texas",0.4,0.3,2,1.2,2.7,1.3
"Glasscock County, Texas",0,9.9,5.9,9.1,0,9.9
"Goliad County, Texas",0.4,0.6,0.4,0.8,1.2,1
"Gonzales County, Texas",1.5,0.9,1.6,0.9,1.6,0.8
"Gray County, Texas",0.4,0.4,0.8,0.5,1,0.8
"Grayson County, Texas",0.3,0.2,0.6,0.2,1.4,0.5
"Gregg County, Texas",0.2,0.2,1,0.3,1.3,0.4
"Grimes County, Texas",1.2,1.1,1.5,1,2.1,1.3
"Guadalupe County, Texas",0.4,0.2,0.9,0.4,1.5,0.5
"Hale County, Texas",0.7,0.6,1.2,0.7,1.9,1.1
"Hall County, Texas",0.4,0.7,0.5,0.7,0.3,0.5
"Hamilton County, Texas",0.5,0.7,1.6,1.1,2.7,1.8
"Hansford County, Texas",0,2.7,0.1,0.1,0.1,0.2
"Hardeman County, Texas",0.3,0.5,0.7,0.7,1,0.8
"Hardin County, Texas",0.8,0.6,1,0.5,2.3,0.9
"Harris County, Texas",0.4,0.1,0.7,0.1,1.2,0.1
"Harrison County, Texas",0.3,0.3,0.6,0.3,2,0.9
"Hartley County, Texas",0,2.7,0,2.7,0,2.7
"Haskell County, Texas",0.5,0.6,0.3,0.3,1.4,0.9
"Hays County, Texas",0.2,0.1,0.5,0.2,0.8,0.3
"Hemphill County, Texas",0.2,0.4,0.2,0.4,3.3,2.4
"Henderson County, Texas",0.7,0.4,1.8,0.6,2,0.6
"Hidalgo County, Texas",1.1,0.2,0.8,0.2,1.6,0.3
"Hill County, Texas",0.7,0.3,2.6,1.2,1.1,0.4
"Hockley County, Texas",0.8,0.5,0.9,0.6,1.8,1
"Hood County, Texas",0.9,0.5,1.2,0.6,1,0.4
"Hopkins County, Texas",0.2,0.2,0.9,0.5,0.7,0.3
"Houston County, Texas",0.8,0.5,2.1,1.1,1,0.5
"Howard County, Texas",0.3,0.2,1.7,0.7,0.9,0.4
"Hudspeth County, Texas",6.1,6.9,0.3,0.6,0.1,0.3
"Hunt County, Texas",0.5,0.3,0.9,0.3,2,0.6
"Hutchinson County, Texas",0.2,0.3,0.5,0.5,1.4,0.9
"Irion County, Texas",1.3,2,5.6,4.7,5.6,4.8
"Jack County, Texas",0.9,1.1,0.4,0.6,1.5,1.7
"Jackson County, Texas",0,0.9,0,0.9,1.6,1.1
